;id;CementComponent;BlastFurnaceSlag;FlyAshComponent;WaterComponent;SuperplasticizerComponent;CoarseAggregateComponent;FineAggregateComponent;AgeInDays;Strength
4291;4291;192.0;288.0;0.0;192.0;0.0;929.8;716.1;7.0;11.98
4292;4292;425.0;106.3;0.0;153.5;16.5;852.1;887.1;100.0;40.27
4293;4293;254.0;0.0;0.0;198.0;0.0;968.0;863.0;90.0;32.92
4294;4294;266.0;114.0;0.0;192.0;0.0;;762.0;28.0;55.9
4295;4295;;0.0;0.0;192.0;0.0;1056.0;809.0;360.0;41.24
4296;4296;251.4;0.0;118.3;188.5;6.4;1028.4;757.7;3.0;40.6
4297;4297;382.0;0.0;0.0;186.0;0.0;1047.0;739.0;270.0;74.17
4298;4298;310.0;0.0;0.0;192.0;0.0;970.0;850.0;;50.73
4299;4299;;0.0;0.0;192.0;0.0;1012.0;830.0;3.0;14.8
4300;4300;266.0;114.0;0.0;228.0;0.0;932.0;670.0;28.0;18.75
4301;4301;475.0;47.5;0.0;228.0;2.5;932.0;594.0;28.0;53.77
4302;4302;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;120.0;39.58
4303;4303;424.0;22.0;132.0;178.0;8.5;822.0;824.0;28.0;36.56
4304;4304;183.8;129.9;0.0;175.1;3.6;1006.0;746.6;;30.96
4305;4305;349.0;0.0;0.0;192.0;0.0;1047.0;806.9;7.0;11.85
4306;4306;388.6;93.8;0.0;157.9;9.9;882.9;992.6;100.0;55.9
4307;4307;108.3;162.4;0.0;203.5;0.0;938.2;849.0;7.0;17.2
4308;4308;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;90.0;40.27
4309;4309;147.0;175.0;0.0;171.0;2.0;1000.0;828.0;;31.74
4310;4310;525.0;0.0;0.0;189.0;0.0;1125.0;613.0;270.0;45.85
4311;4311;173.0;116.0;0.0;192.0;0.0;946.8;856.8;14.0;21.91
4312;4312;214.9;118.8;121.9;155.6;6.7;1014.3;780.1;56.0;53.3
4313;4313;;47.5;0.0;228.0;0.0;932.0;594.0;7.0;24.4
4314;4314;173.0;116.0;0.0;192.0;0.0;946.8;856.8;3.0;13.18
4315;4315;491.0;26.0;123.0;201.0;3.9;;699.0;56.0;64.9
4316;4316;236.0;157.0;0.0;192.0;0.0;972.6;749.1;90.0;43.7
4317;4317;475.0;;0.0;181.1;8.9;852.1;781.5;7.0;52.91
4318;4318;427.5;47.5;0.0;;0.0;932.0;594.0;180.0;38.56
4319;4319;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;28.0;23.85
4320;4320;200.0;0.0;0.0;180.0;0.0;1125.0;845.0;14.0;22.49
4321;4321;350.0;0.0;0.0;203.0;;;775.0;180.0;52.61
4322;4322;212.0;;124.8;159.0;10.3;1085.4;799.5;56.0;35.86
4323;4323;389.9;189.0;0.0;145.9;22.0;944.7;755.8;91.0;72.3
4324;4324;254.0;0.0;0.0;198.0;0.0;968.0;863.0;180.0;30.44
4325;4325;250.0;0.0;0.0;191.8;6.1;858.2;893.7;14.0;24.89
4326;4326;425.0;106.3;0.0;153.5;16.5;852.1;887.1;91.0;68.5
4327;4327;374.3;189.2;0.0;170.1;10.1;926.1;756.7;56.0;72.3
4328;4328;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;90.0;42.03
4329;4329;339.0;0.0;0.0;197.0;0.0;;781.0;7.0;9.13
4330;4330;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;90.0;52.3
4331;4331;400.0;0.0;0.0;188.0;0.0;1025.0;745.0;7.0;27.77
4332;4332;296.0;0.0;106.0;221.0;10.0;819.0;778.0;28.0;33.0
4333;4333;153.0;239.0;0.0;200.0;6.0;1002.0;689.0;28.0;26.86
4334;4334;313.3;;113.0;178.5;7.5;1001.9;688.7;28.0;32.11
4335;4335;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;14.0;41.54
4336;4336;254.0;0.0;0.0;198.0;0.0;968.0;863.0;90.0;32.1
4337;4337;339.0;0.0;0.0;197.0;0.0;968.0;781.0;3.0;16.5
4338;4338;255.5;170.3;0.0;185.7;;1026.6;724.3;7.0;13.62
4339;4339;385.0;0.0;0.0;;0.0;966.0;763.0;14.0;35.34
4340;4340;288.0;192.0;0.0;192.0;0.0;932.0;717.8;28.0;31.84
4341;4341;220.8;147.2;0.0;185.7;0.0;1055.0;744.3;28.0;31.97
4342;4342;525.0;0.0;0.0;189.0;0.0;1125.0;813.0;365.0;35.3
4343;4343;302.0;0.0;0.0;203.0;0.0;974.0;817.0;3.0;9.73
4344;4344;251.4;0.0;118.3;;6.1;1028.4;757.7;28.0;33.01
4345;4345;139.6;;0.0;192.0;0.0;1047.0;806.9;90.0;50.46
4346;4346;246.8;0.0;125.1;143.3;12.0;1086.8;800.9;3.0;9.99
4347;4347;183.9;122.6;0.0;203.5;0.0;959.2;800.0;7.0;7.51
4348;4348;393.0;0.0;0.0;192.0;0.0;940.0;758.0;180.0;31.02
4349;4349;233.8;0.0;0.0;197.9;3.4;947.0;852.2;28.0;62.94
4350;4350;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;;33.12
4351;4351;254.0;0.0;0.0;197.0;0.0;968.0;863.0;365.0;50.6
4352;4352;298.0;137.0;106.0;195.0;6.0;935.0;758.0;;55.51
4353;4353;300.0;0.0;0.0;184.0;0.0;1075.0;795.0;180.0;46.2
4354;4354;;106.3;106.1;153.9;15.9;852.1;;28.0;23.52
4355;4355;157.0;260.0;0.0;;3.0;847.0;783.0;28.0;41.93
4356;4356;262.0;;130.0;178.0;10.0;;638.0;28.0;33.31
4357;4357;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;90.0;57.21
4358;4358;212.6;0.0;100.4;159.4;7.8;1007.8;903.6;3.0;19.99
4359;4359;389.9;189.0;0.0;145.9;22.0;944.7;755.8;91.0;36.45
4360;4360;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;28.0;26.91
4361;4361;;;0.0;192.0;0.0;888.0;943.1;3.0;6.94
4362;4362;152.0;210.0;113.0;198.0;9.0;833.0;690.0;28.0;51.96
4363;4363;375.0;93.8;0.0;126.6;23.4;852.1;992.6;3.0;4.83
4364;4364;157.0;236.0;0.0;192.0;0.0;935.4;781.2;90.0;74.36
4365;4365;307.0;0.0;0.0;193.0;0.0;968.0;812.0;7.0;24.07
4366;4366;251.4;0.0;;181.7;10.4;1043.6;754.3;3.0;11.98
4367;4367;238.0;0.0;0.0;186.0;0.0;1119.0;789.0;3.0;6.81
4368;4368;202.0;11.0;126.0;206.0;1.7;801.0;801.0;28.0;80.2
4369;4369;102.0;0.0;0.0;192.0;0.0;879.0;942.0;3.0;12.46
4370;4370;194.7;0.0;100.5;170.2;7.5;926.1;796.2;56.0;14.99
4371;4371;307.0;0.0;0.0;193.0;0.0;968.0;812.0;180.0;28.63
4372;4372;382.0;0.0;0.0;;0.0;;739.0;28.0;23.22
4373;4373;154.8;0.0;142.8;193.3;9.1;1047.4;696.7;28.0;17.57
4374;4374;;0.0;0.0;159.5;11.2;1052.3;783.5;56.0;66.6
4375;4375;295.0;0.0;0.0;185.0;0.0;1069.0;774.0;7.0;18.28
4376;4376;310.0;0.0;0.0;192.0;0.0;970.0;850.0;365.0;38.89
4377;4377;475.0;118.8;0.0;181.1;8.9;852.1;781.8;;15.04
4378;4378;150.0;0.0;;;0.0;974.0;800.0;28.0;21.5
4379;4379;333.0;0.0;0.0;192.0;0.0;931.2;842.6;3.0;26.92
4380;4380;491.0;26.0;123.0;210.0;3.1;882.0;;56.0;60.29
4381;4381;380.0;0.0;0.0;228.0;0.0;932.0;670.0;90.0;49.2
4382;4382;540.0;0.0;0.0;173.0;0.0;1125.0;;;36.45
4383;4383;469.0;117.2;0.0;137.8;32.2;852.1;840.5;91.0;75.5
4384;4384;236.0;0.0;0.0;194.0;0.0;;885.0;90.0;49.19
4385;4385;296.0;0.0;0.0;186.0;0.0;;769.0;28.0;61.86
4386;4386;382.0;0.0;0.0;185.0;0.0;1040.0;739.0;365.0;38.02
4387;4387;158.8;238.2;0.0;;0.0;1040.6;734.3;28.0;32.85
4388;4388;;145.0;0.0;178.0;7.0;1002.0;689.0;28.0;44.14
4389;4389;225.0;0.0;;181.0;0.0;1113.0;833.0;7.0;17.24
4390;4390;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;180.0;51.73
4391;4391;;0.0;134.0;158.0;11.0;979.0;812.0;28.0;33.96
4392;4392;307.0;0.0;0.0;193.0;0.0;968.0;812.0;;67.7
4393;4393;500.0;0.0;0.0;200.0;;1125.0;613.0;28.0;33.8
4394;4394;500.0;0.0;0.0;200.0;5.0;1125.0;613.0;28.0;32.96
4395;4395;387.0;20.0;94.0;157.0;13.9;938.0;;7.0;8.54
4396;4396;375.0;93.8;0.0;126.6;4.5;946.8;852.1;3.0;37.36
4397;4397;250.0;0.0;95.7;187.4;9.1;861.2;;28.0;32.72
4398;4398;158.8;238.2;0.0;185.7;0.0;1040.6;734.3;;59.76
4399;4399;425.0;;0.0;151.4;18.6;936.0;803.7;56.0;55.64
4400;4400;307.0;0.0;0.0;193.0;0.0;968.0;812.0;180.0;41.64
4401;4401;382.0;0.0;0.0;185.7;0.0;1118.8;789.3;28.0;42.35
4402;4402;200.0;133.0;0.0;192.0;0.0;965.4;806.2;28.0;35.36
4403;4403;525.0;0.0;0.0;181.0;;1125.0;750.0;14.0;41.05
4404;4404;230.0;316.1;0.0;185.7;0.0;1006.4;709.5;56.0;28.63
4405;4405;330.5;169.6;0.0;167.5;8.1;936.0;611.8;56.0;63.4
4406;4406;183.9;122.6;0.0;203.5;0.0;959.2;800.0;7.0;21.26
4407;4407;212.0;141.3;0.0;203.5;0.0;973.4;750.0;28.0;33.76
4408;4408;304.0;0.0;78.0;195.0;9.0;895.0;712.0;3.0;9.13
4409;4409;305.3;203.5;0.0;203.5;0.0;965.4;631.0;28.0;26.85
4410;4410;154.0;174.0;185.0;185.0;7.0;845.0;612.0;28.0;29.55
4411;4411;237.5;237.5;0.0;185.7;0.0;;674.3;28.0;45.3
4412;4412;154.8;144.7;127.9;181.9;7.0;879.7;683.3;28.0;17.54
4413;4413;339.0;0.0;0.0;197.0;0.0;968.0;781.0;90.0;15.69
4414;4414;277.0;0.0;0.0;191.0;4.0;968.0;856.0;28.0;56.63
4415;4415;288.0;192.0;0.0;192.0;0.0;929.8;716.1;90.0;41.1
4416;4416;213.8;0.0;24.5;181.7;;1066.0;785.6;;17.54
4417;4417;178.0;129.9;118.6;175.5;3.6;1007.3;746.6;100.0;79.99
4418;4418;313.0;145.0;0.0;194.0;8.0;867.0;824.0;28.0;33.4
4419;4419;475.0;0.0;0.0;228.0;0.0;932.0;594.0;28.0;43.73
4420;4420;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;120.0;8.54
4421;4421;322.0;0.0;0.0;185.0;0.0;1118.0;784.0;7.0;35.23
4422;4422;531.3;0.0;0.0;141.8;28.2;852.1;893.7;56.0;44.39
4423;4423;362.6;189.0;0.0;164.9;11.6;944.7;755.8;56.0;54.77
4424;4424;251.4;0.0;118.3;188.5;6.4;1028.4;757.7;14.0;25.37
4425;4425;238.2;158.8;0.0;185.7;0.0;1040.6;734.3;28.0;28.63
4426;4426;238.0;0.0;0.0;186.0;0.0;1119.0;789.0;28.0;24.28
4427;4427;140.0;210.0;0.0;186.0;0.0;974.0;774.0;28.0;38.07
4428;4428;475.0;0.0;0.0;183.0;9.5;1044.0;662.0;28.0;67.8
4429;4429;385.0;0.0;0.0;192.0;0.0;966.0;763.0;3.0;7.4
4430;4430;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;360.0;46.93
4431;4431;157.0;236.0;;192.0;0.0;935.4;781.2;3.0;6.28
4432;4432;425.0;0.0;0.0;153.5;16.5;852.1;887.1;3.0;24.92
4433;4433;425.0;106.3;0.0;153.5;16.5;;887.1;7.0;42.13
4434;4434;254.0;0.0;0.0;;0.0;968.0;863.0;180.0;28.63
4435;4435;193.5;290.2;0.0;185.7;0.0;998.2;704.3;28.0;44.28
4436;4436;295.8;;0.0;192.0;0.0;955.1;749.1;28.0;46.93
4437;4437;213.8;98.1;24.5;181.7;6.7;1066.0;792.7;91.0;44.52
4438;4438;192.0;288.0;0.0;192.0;0.0;929.8;716.1;90.0;47.82
4439;4439;382.0;0.0;0.0;186.0;0.0;888.0;789.0;7.0;49.25
4440;4440;139.7;209.4;0.0;192.0;0.0;947.0;847.0;7.0;28.02
4441;4441;312.7;160.5;0.0;177.6;9.6;916.6;759.5;28.0;25.97
4442;4442;382.5;0.0;0.0;185.7;0.0;1047.8;;28.0;34.57
4443;4443;475.0;;0.0;181.0;12.0;1065.0;765.0;28.0;27.22
4444;4444;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;90.0;21.54
4445;4445;186.2;124.1;0.0;185.7;0.0;1083.4;764.3;7.0;6.47
4446;4446;238.0;0.0;0.0;186.0;0.0;;789.0;28.0;39.0
4447;4447;252.5;0.0;0.0;185.7;0.0;1111.6;784.3;28.0;67.11
4448;4448;236.9;;71.5;246.9;6.0;852.9;;28.0;66.9
4449;4449;144.0;136.0;106.0;178.0;7.0;941.0;;28.0;40.86
4450;4450;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;28.0;39.45
4451;4451;154.8;183.4;0.0;193.3;9.1;1047.8;696.7;28.0;31.64
4452;4452;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;180.0;50.94
4453;4453;376.0;0.0;0.0;214.6;;1003.5;762.4;56.0;49.8
4454;4454;382.0;0.0;0.0;197.0;0.0;1111.0;784.0;90.0;39.0
4455;4455;475.0;116.0;0.0;228.0;0.0;932.0;674.3;7.0;46.39
4456;4456;190.3;0.0;125.2;166.6;9.9;;798.9;100.0;48.59
4457;4457;157.0;236.0;0.0;192.0;0.0;935.4;781.2;90.0;48.72
4458;4458;190.7;0.0;125.4;162.1;7.8;1090.0;804.0;7.0;7.4
4459;4459;349.0;0.0;0.0;192.0;0.0;;806.0;28.0;39.59
4460;4460;213.5;0.0;174.2;154.6;11.2;1052.3;775.5;56.0;52.04
4461;4461;393.0;0.0;0.0;192.0;0.0;940.6;785.6;;69.66
4462;4462;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;28.0;30.85
4463;4463;141.9;166.6;0.0;173.5;0.0;;785.3;7.0;15.61
4464;4464;480.0;0.0;0.0;192.0;;936.2;712.2;3.0;9.01
4465;4465;158.8;250.2;0.0;183.3;12.3;1043.6;659.9;7.0;26.15
4466;4466;350.0;0.0;0.0;203.0;0.0;974.0;775.0;120.0;29.41
4467;4467;182.0;45.2;122.0;170.1;9.0;1019.0;657.9;28.0;31.97
4468;4468;194.7;0.0;100.5;203.5;9.5;959.2;800.9;14.0;65.2
4469;4469;427.5;47.5;0.0;228.0;0.0;932.0;594.0;90.0;81.75
4470;4470;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;270.0;51.33
4471;4471;139.6;209.4;0.0;192.0;0.0;972.6;749.1;90.0;39.29
4472;4472;213.7;0.0;174.7;154.8;11.7;1052.3;803.7;28.0;37.81
4473;4473;304.0;0.0;0.0;228.0;0.0;932.0;670.0;180.0;40.2
4474;4474;359.0;19.0;141.0;154.0;10.9;942.0;801.0;28.0;39.78
4475;4475;286.3;;0.0;144.7;11.2;1004.6;803.7;28.0;50.51
4476;4476;439.0;177.0;0.0;186.0;11.6;884.9;707.9;28.0;29.79
4477;4477;491.0;26.0;79.0;155.0;14.3;967.0;844.0;3.0;29.75
4478;4478;362.6;189.0;0.0;164.9;11.6;944.7;755.8;91.0;74.19
4479;4479;388.6;97.8;0.0;168.1;12.1;852.1;925.7;56.0;34.57
4480;4480;382.5;0.0;0.0;185.7;0.0;1047.8;739.3;90.0;37.8
4481;4481;194.7;0.0;100.5;170.2;7.5;1006.4;905.9;28.0;19.42
4482;4482;165.0;128.5;132.1;175.1;8.1;1005.8;;3.0;15.62
4483;4483;214.9;53.8;121.9;155.6;9.6;1014.3;780.6;28.0;31.88
4484;4484;500.0;0.0;0.0;200.0;0.0;1000.0;613.0;3.0;32.07
4485;4485;190.3;0.0;125.2;166.6;9.9;1079.0;798.9;28.0;17.37
4486;4486;200.0;0.0;;200.0;0.0;1125.0;613.0;28.0;31.25
4487;4487;313.0;145.0;113.0;178.0;8.3;833.0;;28.0;6.81
4488;4488;250.0;166.4;0.0;203.5;0.0;977.6;694.1;28.0;24.54
4489;4489;236.0;157.0;0.0;192.0;0.0;1104.0;784.0;28.0;39.7
4490;4490;181.4;0.0;167.0;169.6;7.6;1055.6;777.8;100.0;37.91
4491;4491;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;7.0;23.7
4492;4492;182.0;45.2;122.0;;8.2;1059.4;780.7;28.0;29.59
4493;4493;381.4;0.0;0.0;185.7;0.0;1104.6;784.3;28.0;23.69
4494;4494;350.0;;0.0;203.0;0.0;974.0;775.0;28.0;30.12
4495;4495;159.0;149.0;116.0;175.0;15.0;953.0;720.0;28.0;7.84
4496;4496;158.8;238.2;0.0;185.7;0.0;;734.3;28.0;45.37
4497;4497;425.0;106.3;0.0;153.5;16.5;852.1;887.1;28.0;56.1
4498;4498;135.0;0.0;120.0;180.0;7.0;961.0;785.0;28.0;33.27
4499;4499;277.2;97.8;24.5;160.7;11.2;1061.7;782.5;14.0;34.77
4500;4500;425.0;106.3;0.0;153.5;16.5;852.1;887.1;7.0;52.42
4501;4501;331.0;0.0;0.0;192.0;0.0;1025.0;;28.0;36.3
4502;4502;298.0;0.0;116.0;184.0;9.0;879.0;815.0;28.0;24.54
4503;4503;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;;35.57
4504;4504;150.7;0.0;185.3;166.7;15.6;1074.5;678.0;28.0;37.92
4505;4505;202.0;11.0;;206.0;1.7;942.0;801.0;28.0;22.53
4506;4506;182.0;45.2;122.0;170.2;8.2;1059.4;780.7;28.0;45.71
4507;4507;382.0;0.0;0.0;185.0;0.0;1047.0;739.0;28.0;32.05
4508;4508;297.2;0.0;117.5;174.8;9.6;1023.3;753.5;14.0;25.12
4509;4509;;0.0;0.0;185.7;0.0;1047.8;739.3;7.0;54.9
4510;4510;261.0;111.0;86.0;195.0;5.2;832.6;790.4;28.0;51.04
4511;4511;200.0;200.0;0.0;190.0;0.0;1145.0;660.0;28.0;67.7
4512;4512;149.0;0.0;128.0;182.0;7.0;953.0;780.0;28.0;25.37
4513;4513;203.5;305.3;0.0;203.5;0.0;963.4;630.0;7.0;11.96
4514;4514;331.0;;0.0;192.0;0.0;978.0;825.5;3.0;16.88
4515;4515;362.6;189.0;0.0;164.9;11.6;;;;56.34
4516;4516;401.8;94.7;0.0;147.4;11.4;946.8;852.1;91.0;65.7
4517;4517;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;360.0;42.7
4518;4518;310.0;0.0;0.0;192.0;0.0;970.0;;28.0;30.44
4519;4519;266.0;114.0;0.0;228.0;0.0;932.0;670.0;28.0;24.44
4520;4520;190.3;0.0;125.2;161.9;9.9;1088.1;802.6;100.0;47.97
4521;4521;251.4;;118.3;192.9;5.8;1043.6;754.3;56.0;39.61
4522;4522;275.1;0.0;121.6;170.2;8.7;1026.6;753.5;3.0;4.78
4523;4523;350.0;0.0;0.0;203.0;0.0;974.0;775.0;;24.85
4524;4524;307.0;0.0;0.0;193.0;0.0;968.0;812.0;28.0;31.12
4525;4525;254.0;0.0;0.0;198.0;0.0;968.0;863.0;3.0;9.99
4526;4526;349.0;0.0;0.0;;0.0;1056.0;809.0;7.0;17.22
4527;4527;382.5;0.0;0.0;185.7;0.0;1040.6;734.3;7.0;7.72
4528;4528;397.0;20.0;94.0;;11.6;938.0;845.0;28.0;67.8
4529;4529;385.0;0.0;0.0;186.0;0.0;966.0;763.0;180.0;52.83
4530;4530;304.0;76.0;0.0;;0.0;932.0;670.0;180.0;33.95
4531;4531;141.3;212.0;0.0;;0.0;971.8;748.5;90.0;52.82
4532;4532;349.0;0.0;0.0;192.0;0.0;1047.0;806.2;;33.95
4533;4533;500.0;0.0;0.0;200.0;0.0;;613.0;;23.25
4534;4534;359.4;359.4;0.0;151.4;18.6;936.2;803.7;7.0;18.2
4535;4535;297.0;0.0;0.0;185.0;0.0;1040.0;734.0;28.0;44.39
4536;4536;313.3;262.2;0.0;;8.6;1046.9;611.8;28.0;48.4
4537;4537;266.0;114.0;0.0;228.0;0.0;932.0;670.0;28.0;23.08
4538;4538;297.2;;117.5;154.6;;1022.8;753.5;100.0;43.57
4539;4539;296.0;0.0;106.7;221.4;10.5;819.2;;28.0;37.36
4540;4540;349.0;0.0;0.0;192.0;0.0;1056.0;809.0;7.0;12.55
4541;4541;140.0;133.0;103.0;200.0;7.0;916.0;753.0;28.0;42.33
4542;4542;251.4;0.0;0.0;188.5;6.4;878.4;757.7;28.0;23.52
4543;4543;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;90.0;35.23
4544;4544;397.0;0.0;0.0;192.0;0.0;1040.6;734.3;3.0;12.45
4545;4545;397.0;0.0;0.0;185.7;0.0;1040.6;734.3;7.0;19.42
4546;4546;183.9;122.6;0.0;203.5;0.0;959.2;800.0;28.0;37.92
4547;4547;168.0;42.1;118.3;195.5;5.8;1028.4;757.6;28.0;47.82
4548;4548;290.4;;96.2;168.1;9.4;961.2;865.0;100.0;55.83
4549;4549;289.0;;0.0;192.0;0.0;913.2;895.3;28.0;29.73
4550;4550;251.4;0.0;118.3;192.9;5.8;1069.2;754.3;28.0;58.61
4551;4551;236.0;;0.0;193.0;0.0;968.0;885.0;180.0;25.18
4552;4552;135.0;207.0;161.0;;10.0;917.0;759.0;28.0;55.55
4553;4553;339.0;0.0;0.0;185.0;0.0;1069.0;754.0;28.0;30.65
4554;4554;194.7;0.0;125.2;183.4;9.9;998.0;903.6;28.0;21.29
4555;4555;425.0;106.3;0.0;151.4;;936.0;803.7;;66.78
4556;4556;194.7;0.0;100.5;170.2;7.5;1006.4;;14.0;18.42
4557;4557;255.0;0.0;0.0;192.0;0.0;889.8;945.0;7.0;24.34
4558;4558;;0.0;124.8;159.0;7.8;1085.4;799.5;100.0;44.86
4559;4559;198.6;137.2;0.0;192.0;0.0;970.4;840.5;28.0;73.7
4560;4560;362.6;189.0;0.0;164.9;11.6;944.7;755.8;3.0;39.3
4561;4561;376.0;0.0;0.0;214.6;0.0;1003.5;762.4;3.0;13.62
4562;4562;339.2;;0.0;192.9;0.0;1043.6;754.3;90.0;33.42
4563;4563;382.0;0.0;0.0;185.0;;1047.0;739.0;14.0;25.89
4564;4564;251.4;0.0;118.3;188.5;4.1;1028.4;757.7;100.0;55.6
4565;4565;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;365.0;51.04
4566;4566;333.0;0.0;0.0;192.0;0.0;931.2;842.6;360.0;41.24
4567;4567;424.0;22.0;132.0;178.0;8.9;869.0;812.0;28.0;66.82
4568;4568;238.1;316.1;0.0;185.7;10.3;927.4;689.3;28.0;38.21
4569;4569;304.0;76.0;0.0;228.0;0.0;932.0;670.0;28.0;18.13
4570;4570;154.0;17.5;174.0;193.0;15.0;967.0;633.0;7.0;19.54
4571;4571;289.0;0.0;0.0;192.0;0.0;913.2;895.3;28.0;17.44
4572;4572;480.0;0.0;0.0;192.0;0.0;936.0;721.0;28.0;37.68
4573;4573;233.8;0.0;94.6;;4.6;947.0;852.2;;79.99
4574;4574;374.3;189.0;0.0;;10.1;926.1;756.7;28.0;56.14
4575;4575;362.6;189.0;0.0;164.9;11.0;944.7;712.2;3.0;6.47
4576;4576;250.0;0.0;95.7;187.4;5.5;956.9;861.2;100.0;41.89
4577;4577;255.0;0.0;;185.7;0.0;1055.0;744.3;7.0;71.7
4578;4578;387.0;0.0;0.0;157.9;13.9;938.2;845.0;14.0;38.56
4579;4579;251.4;0.0;118.3;188.5;5.8;1028.4;757.7;100.0;52.43
4580;4580;210.7;;0.0;185.7;0.0;977.0;689.3;7.0;25.61
4581;4581;149.0;236.0;0.0;176.0;12.0;846.0;892.0;28.0;46.93
4582;4582;212.0;0.0;121.6;161.9;7.8;1076.2;799.5;14.0;24.34
4583;4583;272.8;0.0;118.3;209.7;5.8;1012.4;829.5;28.0;24.4
4584;4584;150.0;0.0;0.0;182.0;0.0;;774.0;28.0;24.28
4585;4585;331.0;0.0;;192.0;0.0;1025.0;821.0;3.0;36.8
4586;4586;339.0;0.0;0.0;197.0;0.0;968.0;781.0;365.0;29.79
4587;4587;251.4;0.0;118.3;188.5;5.8;1080.8;753.5;3.0;9.99
4588;4588;297.2;0.0;117.5;174.8;9.5;1022.8;753.5;14.0;24.58
4589;4589;491.0;26.0;0.0;201.0;3.9;967.0;699.0;28.0;29.16
4590;4590;525.0;0.0;0.0;189.0;0.0;1125.0;613.0;;40.93
4591;4591;218.9;0.0;124.1;158.5;11.3;1078.7;;56.0;42.55
4592;4592;251.4;0.0;99.9;146.1;12.4;1006.0;899.8;100.0;56.06
4593;4593;149.0;139.7;0.0;178.0;12.8;920.0;920.0;28.0;38.5
4594;4594;233.8;0.0;94.1;197.9;4.5;946.8;852.2;100.0;54.6
4595;4595;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;7.0;29.0
4596;4596;350.0;0.0;0.0;203.0;0.0;974.0;775.0;28.0;35.36
4597;4597;323.7;282.8;0.0;183.8;10.3;942.7;659.9;7.0;10.09
4598;4598;202.0;141.0;106.0;191.0;13.0;943.0;695.0;28.0;36.94
4599;4599;318.8;212.5;0.0;155.7;14.3;852.1;781.5;;71.3
4600;4600;133.0;200.0;0.0;192.0;0.0;927.4;839.2;90.0;41.3
4601;4601;181.9;;0.0;;0.0;;714.3;7.0;41.05
4602;4602;374.0;189.2;0.0;170.1;10.1;926.1;756.7;28.0;61.24
4603;4603;307.0;0.0;0.0;193.0;0.0;968.0;812.0;;24.58
4604;4604;198.6;132.4;0.0;192.0;0.0;978.4;825.5;360.0;48.59
4605;4605;173.5;50.1;173.5;164.8;6.5;1006.2;793.5;100.0;44.7
4606;4606;305.3;0.0;0.0;203.5;0.0;965.4;631.0;28.0;37.8
4607;4607;102.0;153.0;0.0;192.0;0.0;887.0;942.0;7.0;20.97
4608;4608;295.7;;95.6;171.5;8.9;955.1;859.2;3.0;35.3
4609;4609;212.1;45.2;121.6;170.2;5.7;1059.4;780.1;56.0;53.77
4610;4610;236.0;157.0;0.0;192.0;0.0;972.6;755.8;28.0;25.89
4611;4611;154.8;237.5;0.0;193.3;8.0;877.2;842.6;28.0;22.84
4612;4612;212.5;0.0;100.4;159.3;8.7;1007.8;903.6;28.0;31.25
4613;4613;401.8;94.7;0.0;147.4;11.4;946.8;852.1;56.0;72.1
4614;4614;382.0;;0.0;186.0;0.0;;739.0;7.0;15.61
4615;4615;251.4;0.0;118.3;192.9;5.8;1043.6;754.3;14.0;24.0
4616;4616;284.0;119.7;0.0;168.1;6.4;895.2;785.5;28.0;7.84
4617;4617;213.7;0.0;174.9;164.9;7.6;1052.3;775.5;56.0;29.93
4618;4618;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;90.0;40.71
4619;4619;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;90.0;35.23
4620;4620;108.3;;0.0;203.5;0.0;938.2;849.0;28.0;40.86
4621;4621;350.0;0.0;0.0;182.0;0.0;1100.0;820.0;7.0;15.42
4622;4622;255.0;0.0;0.0;192.0;0.0;931.2;;28.0;33.4
4623;4623;300.0;0.0;0.0;203.0;0.0;974.0;775.0;3.0;15.42
4624;4624;339.2;0.0;0.0;185.7;0.0;1069.2;;28.0;26.74
4625;4625;323.7;282.8;0.0;183.8;7.5;942.7;659.9;7.0;34.49
4626;4626;230.0;0.0;118.3;195.5;4.6;1029.4;758.6;28.0;68.5
4627;4627;296.0;0.0;0.0;192.0;0.0;1083.0;769.0;90.0;43.7
